 ID       ,, Summary                                                       ,, Category                      ,, Status    ,, Resolution           ,, Severity      ,, Priority  ,, Assignee              ,, Opened               ,, Changed              ,, Found In                                      ,, Fix By                                                        ,, Bug Type       ,, Build      ,, Branch                                    ,, Reopened  ,, Regression  ,, Resolved             ,, Closed               
 1777531 ,, english words exists in shutdown pop page, after change ...  ,, Globalization                ,, closed   ,, fixed               ,, critical     ,, P1       ,, libi                 ,, 2016-12-07 00:52:45 ,, 2018-08-05 01:22:49 ,, MARVIN VxRail_4.0.100 Dev                    ,, MARVIN VxRail_4.0.100 RTM                                    ,, Defect        ,, 4747110   ,, vxrail401                                ,, 0        ,, Unknown    ,, 2017-01-08 20:11:45 ,, 2017-01-12 20:08:59 
 1777975 ,, [POC][ARM] Node 3 add failure RCA                            ,, Management                   ,, closed   ,, unable to duplicate ,, serious      ,, P1       ,, liyunz               ,, 2016-12-07 13:34:05 ,, 2019-02-04 16:09:24 ,, MARVIN 2.0.1 RTM                             ,, MARVIN VxRail_4.0.100 RTM                                    ,, Defect        ,,           ,,                                          ,, 0        ,, Unknown    ,, 2016-12-26 02:08:23 ,, 2019-02-04 16:09:24 
 1778073 ,, [ui/nodes] Change spinner on nodes page to clear design ...  ,, Auto Discovery               ,, closed   ,, fixed               ,, serious      ,, P1       ,, ljian                ,, 2016-12-07 17:23:01 ,, 2019-02-04 16:09:44 ,, MARVIN VxRail_4.0.100 Dev                    ,, MARVIN VxRail_4.0.100 Dev                                    ,, Defect        ,,           ,,                                          ,, 0        ,, Unknown    ,, 2016-12-15 01:42:44 ,, 2019-02-04 16:09:44 
 1778201 ,, "Manage" button should not show up after instance instal...  ,, Market                       ,, closed   ,, fixed               ,, critical     ,, P1       ,, dmace                ,, 2016-12-07 22:00:24 ,, 2018-08-05 01:22:49 ,, MARVIN VxRail_4.0.100 Dev                    ,, MARVIN VxRail_4.0.100 Dev                                    ,, Defect        ,, 4631184   ,, vxrail40                                 ,, 0        ,, Unknown    ,, 2016-12-19 00:37:27 ,, 2016-12-22 17:58:38 
 1778591 ,, [SVT] Incorrect VxRail composite package description syn...  ,, Management                   ,, resolved ,, not a bug           ,, minor        ,, P1       ,, vxrail-guru          ,, 2016-12-08 10:17:17 ,, 2018-07-01 01:24:16 ,, MARVIN Nicias-VxRail_4.0 RTM                 ,, MARVIN VxRail_4.0.100 Dev                                    ,, Defect        ,,           ,,                                          ,, 1        ,, Unknown    ,, 2016-12-25 17:59:02 ,,                     
 1778841 ,, After click add disks button, VxRail Manager keeps in ad...  ,, Configuration                ,, closed   ,, fixed               ,, critical     ,, P1       ,, royl1                ,, 2016-12-08 19:03:11 ,, 2018-08-05 01:22:49 ,, MARVIN VxRail_4.0.100 Dev                    ,, MARVIN VxRail_4.0.100 Dev                                    ,, Defect        ,, 4747110   ,, vxrail401                                ,, 0        ,, Unknown    ,, 2016-12-12 18:40:12 ,, 2016-12-16 01:38:20 
 1778964 ,, [SR] [PR 11558] Uploading file VXRAIL_COMPOSITE-4.0.0-46...  ,, Management                   ,, closed   ,, unable to duplicate ,, critical     ,, P1       ,, vxrail-guru          ,, 2016-12-08 23:31:58 ,, 2018-08-12 01:24:32 ,, MARVIN Nicias-VxRail_4.0 GA                  ,, MARVIN VxRail_4.0.300                                        ,, Defect        ,,           ,,                                          ,, 0        ,, Unknown    ,, 2017-03-20 15:49:15 ,, 2017-05-01 23:22:22 
 1779112 ,, After single node addition, the new host can not communi...  ,, Configuration                ,, closed   ,, not a bug           ,, catastrophic ,, P0       ,, vxrail-guru          ,, 2016-12-09 03:02:49 ,, 2018-08-12 01:22:49 ,, MARVIN VxRail_4.0.100 Dev                    ,, MARVIN VxRail_4.0.100 Dev                                    ,, Defect        ,, 4752011   ,, vxrail401                                ,, 0        ,, Unknown    ,, 2016-12-14 16:01:50 ,, 2016-12-16 01:36:33 
 1779229 ,, Task 37 fail due to using  special characters for cluste...  ,, Configuration                ,, closed   ,, fixed               ,, serious      ,, P2       ,, vxrail-guru          ,, 2016-12-09 08:28:22 ,, 2018-08-05 01:22:49 ,, MARVIN VxRail_4.0.100 Dev                    ,, MARVIN VxRail_4.0.100 Dev                                    ,, Defect        ,, 4757190   ,, vxrail401                                ,, 0        ,, Unknown    ,, 2016-12-23 13:08:14 ,, 2017-01-05 22:25:46 
 1779276 ,, Unable to reload the 'Configuration file'                    ,, Configuration                ,, closed   ,, wont fix            ,, serious      ,, P1       ,, frankli              ,, 2016-12-09 10:36:22 ,, 2017-06-07 11:23:52 ,, MARVIN VxRail_4.0.100 Dev                    ,, MARVIN VxRail_4.5                                            ,, Defect        ,, 4757190   ,, vxrail401                                ,, 0        ,, No         ,, 2017-06-07 11:18:21 ,, 2017-06-07 11:23:52 
 1779742 ,, [UI]The favicon of VxRail should be EMC when the languag...  ,, Configuration                ,, closed   ,, fixed               ,, critical     ,, P2       ,, vxrail-guru          ,, 2016-12-11 22:13:59 ,, 2018-08-12 01:27:11 ,, MARVIN VxRail_4.0.100                        ,, MARVIN VxRail_4.0.100                                        ,, Defect        ,, 4766951   ,, vxrail401                                ,, 0        ,, Unknown    ,, 2016-12-12 21:24:49 ,, 2016-12-14 17:46:47 
 1780149 ,, [configuration/model] Refactor marvin and mystic UI to u...  ,, Configuration                ,, closed   ,, wont fix            ,, catastrophic ,, P2       ,, sarahx               ,, 2016-12-12 09:54:23 ,, 2018-08-12 01:24:32 ,, MARVIN VxRail_4.0.100 Dev                    ,, MARVIN VxRail_4.7.000                                        ,, Feature       ,,           ,,                                          ,, 0        ,, No         ,, 2017-11-09 12:53:18 ,, 2017-11-09 12:53:56 
 1780209 ,, VxRail Manager upgrade is required first for new/unkown ...  ,, Management                   ,, closed   ,, fixed               ,, critical     ,, P1       ,, vxrail-guru          ,, 2016-12-12 12:07:16 ,, 2018-06-20 00:52:03 ,, MARVIN VxRail_4.0.100 Dev                    ,, MARVIN VxRail_4.0.100 Dev                                    ,, Feature       ,,           ,, vxrail401                                ,, 0        ,, No         ,, 2016-12-14 14:14:18 ,, 2016-12-20 07:52:52 
 1780234 ,, [configuration/node discovery] As the /nodes page scans,...  ,, Auto Discovery               ,, closed   ,, duplicate           ,, critical     ,, P1       ,, libi                 ,, 2016-12-12 13:27:24 ,, 2017-06-07 11:34:00 ,, MARVIN VxRail_4.0.100 Dev                    ,, MARVIN VxRail_4.5                                            ,, Defect        ,,           ,,                                          ,, 0        ,, No         ,, 2017-06-07 11:30:13 ,, 2017-06-07 11:34:00 
 1780254 ,, The default focus should be on the button 'Cancel' in th...  ,, Usability                    ,, closed   ,, unable to duplicate ,, serious      ,, P2       ,, ljian                ,, 2016-12-12 13:57:19 ,, 2018-08-12 01:27:11 ,, MARVIN VxRail_4.0.100 RTM                    ,, MARVIN VxRail_4.5                                            ,, Defect        ,, 4775522   ,, vxrail401                                ,, 0        ,, No         ,, 2017-01-23 15:47:07 ,, 2017-01-23 15:47:25 
 1780261 ,, The abbreviation 'NIC' needs to be translated on the pag...  ,, Globalization                ,, closed   ,, fixed               ,, minor        ,, P2       ,, libi                 ,, 2016-12-12 14:10:40 ,, 2017-11-17 15:55:48 ,, MARVIN VxRail_4.0.100 RTM                    ,, MARVIN VxRail_4.0.100 RTM                                    ,, Defect        ,, 4775522   ,, vxrail401                                ,, 0        ,, Unknown    ,, 2017-01-09 20:02:33 ,, 2017-01-10 21:49:56 
 1780269 ,, VxRail Manager upgrade is required first for new/unkown ...  ,, Management                   ,, closed   ,, fixed               ,, critical     ,, P1       ,, vxrail-guru          ,, 2016-12-12 14:21:10 ,, 2018-06-20 00:52:03 ,, MARVIN VxRail_4.0.100 Dev                    ,, MARVIN VxRail_4.0.200 CD4 (2/20 —3/10)                     ,, Feature       ,,           ,, vxrail401                                ,, 0        ,, No         ,, 2017-03-02 13:45:19 ,, 2017-03-07 14:08:28 
 1780297 ,, The word 'dynamique' should be in upper case on the page 'SA ,, Globalization                ,, closed   ,, fixed               ,, minor        ,, P2       ,, libi                 ,, 2016-12-12 15:05:18 ,, 2018-03-04 01:23:48 ,, MARVIN VxRail_4.0.100 RTM                    ,, MARVIN VxRail_4.0.100 RTM                                    ,, Defect        ,, 4775522   ,, vxrail401                                ,, 0        ,, Unknown    ,, 2017-01-09 20:01:06 ,, 2017-01-10 21:52:07 
 1780427 ,, [Online help] Descripition need to update for SSD wearin...  ,, Management                   ,, closed   ,, fixed               ,, serious      ,, P1       ,, liyunz               ,, 2016-12-12 19:13:40 ,, 2018-08-12 01:27:11 ,, MARVIN VxRail_4.0.100 Dev                    ,, MARVIN VxRail_4.0.100 RTM                                    ,, Defect        ,, 4766951   ,, vxrail401                                ,, 0        ,, Unknown    ,, 2016-12-23 00:48:52 ,, 2016-12-26 00:26:11 
 1780455 ,, [Upgrade]When uploading a composite package which versio...  ,, Configuration                ,, closed   ,, not a bug           ,, critical     ,, P1       ,, frankli              ,, 2016-12-12 20:04:36 ,, 2018-08-05 01:22:50 ,, MARVIN VxRail_4.0.100 Dev                    ,, MARVIN VxRail_4.0.100 Dev                                    ,, Defect        ,, 4766951   ,, vxrail401                                ,, 1        ,, Unknown    ,, 2016-12-18 22:11:29 ,, 2016-12-19 00:32:33 
 1780523 ,, [upgrade 3.5 - 4.0.1] Need to pre-seed VXRAIL component ...  ,, Management                   ,, closed   ,, fixed               ,, critical     ,, P1       ,, ntenczar             ,, 2016-12-12 22:19:45 ,, 2018-08-05 01:22:50 ,, MARVIN VxRail_4.0.100                        ,, MARVIN VxRail_4.0.100 Dev                                    ,, Task          ,,           ,,                                          ,, 0        ,, Unknown    ,, 2016-12-13 16:35:04 ,, 2016-12-20 07:52:52 
 1780586 ,, Upgrade failed at 5%, VxRail Manager VIB upgrade on host 1   ,, Management                   ,, closed   ,, wont fix            ,, critical     ,, P1       ,, smunot               ,, 2016-12-12 23:56:48 ,, 2018-08-05 01:22:50 ,, MARVIN Nicias-VxRail_4.0 GA                  ,, MARVIN VxRail_4.5                                            ,, Defect        ,,           ,,                                          ,, 0        ,, Unknown    ,, 2017-03-14 16:35:12 ,, 2017-04-18 11:04:23 
 1780620 ,, [Upgrade]The vxrail manager broke down during upgrading.     ,, Management                   ,, closed   ,, duplicate           ,, critical     ,, P1       ,, frankli              ,, 2016-12-13 00:41:03 ,, 2018-08-05 01:22:50 ,, MARVIN VxRail_4.0.100 Dev                    ,, MARVIN VxRail_4.5 Dev_triage                                 ,, Defect        ,, 4766591   ,, vmware-latest-openssl-1.0.2              ,, 0        ,, Unknown    ,, 2017-06-08 01:21:58 ,, 2017-06-08 01:22:19 
 1780641 ,, Suppress mode auto be set off while adding a new node        ,, Auto Discovery               ,, closed   ,, fixed               ,, serious      ,, P0       ,, vxrail-guru          ,, 2016-12-13 01:07:47 ,, 2018-08-12 01:22:59 ,, MARVIN VxRail_4.0.100                        ,, MARVIN VxRail_4.0.100 Dev                                    ,, Defect        ,, 4766952   ,, vmkernel-main                            ,, 0        ,, Unknown    ,, 2017-01-04 13:48:07 ,, 2017-01-10 17:40:13 
 1780661 ,, [Upgrade] Username and password which are required to fi...  ,, Management                   ,, closed   ,, fixed               ,, critical     ,, P1       ,, smunot               ,, 2016-12-13 01:35:07 ,, 2018-08-05 01:22:50 ,, MARVIN VxRail_4.0.100 Dev                    ,, MARVIN VxRail_4.0.100 Dev                                    ,, Defect        ,, 4766951   ,, vxrail401                                ,, 0        ,, Unknown    ,, 2016-12-14 18:12:57 ,, 2016-12-21 19:15:37 
 1780722 ,, Vxrail Manager initial jump page should add "version" an...  ,, Configuration                ,, closed   ,, fixed               ,, minor        ,, P4       ,, ljian                ,, 2016-12-13 03:03:56 ,, 2018-08-05 01:22:50 ,, MARVIN VxRail_4.0.100                        ,, MARVIN VxRail_4.5                                            ,, Defect        ,, 4766952   ,, vmkernel-main                            ,, 0        ,, Unknown    ,, 2016-12-18 20:15:03 ,, 2017-06-13 00:34:16 
 1780995 ,, The right button click menu for the 'Local Upgrade' does...  ,, Usability                    ,, closed   ,, wont fix            ,, minor        ,, P2       ,, atepermeyster        ,, 2016-12-13 13:02:07 ,, 2017-02-22 12:02:05 ,, MARVIN VxRail_4.0.100 RTM                    ,, MARVIN VxRail_4.5                                            ,, Defect        ,, 4780464   ,,                                          ,, 0        ,, Unknown    ,, 2017-02-22 12:01:48 ,, 2017-02-22 12:02:04 
 1781048 ,, Tell users how to cancel the upgrade process.                ,, Usability                    ,, closed   ,, fixed               ,, minor        ,, P2       ,, ljian                ,, 2016-12-13 14:37:00 ,, 2018-03-04 01:23:48 ,, MARVIN VxRail_4.0.100 RTM                    ,, MARVIN VxRail_4.0.100 RTM                                    ,, Defect        ,,           ,,                                          ,, 0        ,, Unknown    ,, 2016-12-15 21:58:17 ,, 2016-12-16 10:23:23 
 1781093 ,, The word 'Internet' is not tranclated into Chinese on th...  ,, Globalization                ,, closed   ,, fixed               ,, serious      ,, P1       ,, libi                 ,, 2016-12-13 15:41:47 ,, 2017-11-17 15:55:49 ,, MARVIN VxRail_4.0.100 RTM                    ,, MARVIN VxRail_4.0.100 RTM                                    ,, Defect        ,,           ,,                                          ,, 0        ,, Unknown    ,, 2017-01-09 21:14:21 ,, 2017-01-10 21:50:31 
